zipcode,city,county,year,count_lightning
95415,"Philo CDP, Boonville CDP",Mendocino County,1996,3
95415,"Philo CDP, Boonville CDP",Mendocino County,1998,1
95415,"Philo CDP, Boonville CDP",Mendocino County,1999,15
95415,"Philo CDP, Boonville CDP",Mendocino County,2000,8
95415,"Philo CDP, Boonville CDP",Mendocino County,2001,2
95415,"Philo CDP, Boonville CDP",Mendocino County,2002,2
95415,"Philo CDP, Boonville CDP",Mendocino County,2003,8
95415,"Philo CDP, Boonville CDP",Mendocino County,2004,2
95415,"Philo CDP, Boonville CDP",Mendocino County,2005,1
95415,"Philo CDP, Boonville CDP",Mendocino County,2006,1
95415,"Philo CDP, Boonville CDP",Mendocino County,2008,1
95415,"Philo CDP, Boonville CDP",Mendocino County,2010,2
95415,"Philo CDP, Boonville CDP",Mendocino County,2012,1
95415,"Philo CDP, Boonville CDP",Mendocino County,2013,6
95415,"Philo CDP, Boonville CDP",Mendocino County,2014,1
95415,"Philo CDP, Boonville CDP",Mendocino County,2015,1
95415,"Philo CDP, Boonville CDP",Mendocino County,2016,1
95415,"Philo CDP, Boonville CDP",Mendocino County,2017,1
95415,"Philo CDP, Boonville CDP",Mendocino County,2018,1
95415,"Philo CDP, Boonville CDP",Mendocino County,2020,2
95417,Branscomb,Mendocino,1988,2
95417,Branscomb,Mendocino,1989,2
95417,Branscomb,Mendocino,1990,1
95417,Branscomb,Mendocino,1992,3
95417,Branscomb,Mendocino,1993,1
95417,Branscomb,Mendocino,1994,5
95417,Branscomb,Mendocino,1995,1
95417,Branscomb,Mendocino,1996,1
95417,Branscomb,Mendocino,2001,4
95417,Branscomb,Mendocino,2002,8
95417,Branscomb,Mendocino,2003,4
95417,Branscomb,Mendocino,2004,2
95417,Branscomb,Mendocino,2005,4
95417,Branscomb,Mendocino,2006,1
95417,Branscomb,Mendocino,2008,3
95417,Branscomb,Mendocino,2009,5
95417,Branscomb,Mendocino,2011,1
95417,Branscomb,Mendocino,2015,6
95417,Branscomb,Mendocino,2016,6
95417,Branscomb,Mendocino,2017,16
95417,Branscomb,Mendocino,2020,1
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,1988,6
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,1989,44
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,1990,23
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,1992,5
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,1993,12
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,1994,18
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,1995,8
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,1996,13
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,1997,14
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,1998,3
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,1999,16
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2000,28
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2001,24
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2002,9
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2003,50
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2004,7
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2005,30
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2006,7
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2007,1
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2008,4
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2009,9
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2010,27
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2011,4
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2012,15
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2013,32
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2014,8
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2015,8
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2016,6
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2017,2
95421,"Cazadero CDP, Timber Cove CDP",Sonoma County,2020,57
95422,Clearlake city,Lake County,1987,1
95422,Clearlake city,Lake County,1989,19
95422,Clearlake city,Lake County,1990,3
95422,Clearlake city,Lake County,1993,2
95422,Clearlake city,Lake County,1994,2
95422,Clearlake city,Lake County,1995,12
95422,Clearlake city,Lake County,1997,2
95422,Clearlake city,Lake County,1998,4
95422,Clearlake city,Lake County,2001,25
95422,Clearlake city,Lake County,2002,1
95422,Clearlake city,Lake County,2003,55
95422,Clearlake city,Lake County,2006,1
95422,Clearlake city,Lake County,2007,1
95422,Clearlake city,Lake County,2010,3
95422,Clearlake city,Lake County,2013,6
95422,Clearlake city,Lake County,2014,1
95422,Clearlake city,Lake County,2015,42
95422,Clearlake city,Lake County,2016,8
95422,Clearlake city,Lake County,2018,3
95422,Clearlake city,Lake County,2020,13
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,1989,25
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,1990,9
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,1992,2
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,1993,7
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,1994,6
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,1995,8
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,1996,1
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,1997,1
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,1998,5
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,1999,3
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,2000,2
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,2001,23
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,2002,2
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,2003,38
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,2004,2
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,2007,8
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,2009,5
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,2010,8
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,2013,11
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,2015,42
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,2016,3
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,2017,2
95423,"Spring Valley CDP, Clearlake Oaks CDP",Lake County,2020,18
95425,"Cloverdale city, Geyserville CDP",Sonoma County,1987,1
95425,"Cloverdale city, Geyserville CDP",Sonoma County,1988,3
95425,"Cloverdale city, Geyserville CDP",Sonoma County,1989,40
95425,"Cloverdale city, Geyserville CDP",Sonoma County,1990,4
95425,"Cloverdale city, Geyserville CDP",Sonoma County,1991,1
95425,"Cloverdale city, Geyserville CDP",Sonoma County,1992,7
95425,"Cloverdale city, Geyserville CDP",Sonoma County,1994,8
95425,"Cloverdale city, Geyserville CDP",Sonoma County,1995,4
95425,"Cloverdale city, Geyserville CDP",Sonoma County,1996,3
95425,"Cloverdale city, Geyserville CDP",Sonoma County,1997,4
95425,"Cloverdale city, Geyserville CDP",Sonoma County,1998,1
95425,"Cloverdale city, Geyserville CDP",Sonoma County,1999,57
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2000,5
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2001,19
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2002,6
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2003,136
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2004,10
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2005,9
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2008,1
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2009,4
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2010,6
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2012,1
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2013,13
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2014,11
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2015,9
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2016,5
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2017,2
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2018,2
95425,"Cloverdale city, Geyserville CDP",Sonoma County,2020,57
95426,Cobb CDP,Lake County,1989,2
95426,Cobb CDP,Lake County,1993,2
95426,Cobb CDP,Lake County,1995,4
95426,Cobb CDP,Lake County,1996,2
95426,Cobb CDP,Lake County,1997,1
95426,Cobb CDP,Lake County,1999,1
95426,Cobb CDP,Lake County,2000,4
95426,Cobb CDP,Lake County,2001,3
95426,Cobb CDP,Lake County,2002,2
95426,Cobb CDP,Lake County,2003,16
95426,Cobb CDP,Lake County,2004,7
95426,Cobb CDP,Lake County,2005,3
95426,Cobb CDP,Lake County,2010,4
95426,Cobb CDP,Lake County,2014,1
95426,Cobb CDP,Lake County,2015,3
95426,Cobb CDP,Lake County,2018,1
95426,Cobb CDP,Lake County,2020,4
95427,Comptche CDP,Mendocino County,1989,6
95427,Comptche CDP,Mendocino County,1990,1
95427,Comptche CDP,Mendocino County,1992,3
95427,Comptche CDP,Mendocino County,1993,4
95427,Comptche CDP,Mendocino County,1994,6
95427,Comptche CDP,Mendocino County,1995,5
95427,Comptche CDP,Mendocino County,1996,6
95427,Comptche CDP,Mendocino County,1998,7
95427,Comptche CDP,Mendocino County,1999,5
95427,Comptche CDP,Mendocino County,2000,2
95427,Comptche CDP,Mendocino County,2001,12
95427,Comptche CDP,Mendocino County,2002,2
95427,Comptche CDP,Mendocino County,2003,19
95427,Comptche CDP,Mendocino County,2005,5
95427,Comptche CDP,Mendocino County,2006,3
95427,Comptche CDP,Mendocino County,2008,4
95427,Comptche CDP,Mendocino County,2010,2
95427,Comptche CDP,Mendocino County,2011,1
95427,Comptche CDP,Mendocino County,2012,3
95427,Comptche CDP,Mendocino County,2013,2
95427,Comptche CDP,Mendocino County,2016,1
95427,Comptche CDP,Mendocino County,2017,1
95427,Comptche CDP,Mendocino County,2018,2
95428,Covelo CDP,Mendocino County,1987,2
95428,Covelo CDP,Mendocino County,1988,8
95428,Covelo CDP,Mendocino County,1989,22
95428,Covelo CDP,Mendocino County,1990,27
95428,Covelo CDP,Mendocino County,1991,1
95428,Covelo CDP,Mendocino County,1992,63
95428,Covelo CDP,Mendocino County,1993,5
95428,Covelo CDP,Mendocino County,1994,10
95428,Covelo CDP,Mendocino County,1995,72
95428,Covelo CDP,Mendocino County,1996,11
95428,Covelo CDP,Mendocino County,1997,18
95428,Covelo CDP,Mendocino County,1998,81
95428,Covelo CDP,Mendocino County,1999,152
95428,Covelo CDP,Mendocino County,2000,10
95428,Covelo CDP,Mendocino County,2001,15
95428,Covelo CDP,Mendocino County,2002,6
95428,Covelo CDP,Mendocino County,2003,74
95428,Covelo CDP,Mendocino County,2004,42
95428,Covelo CDP,Mendocino County,2005,16
95428,Covelo CDP,Mendocino County,2006,24
95428,Covelo CDP,Mendocino County,2007,15
95428,Covelo CDP,Mendocino County,2008,129
95428,Covelo CDP,Mendocino County,2009,160
95428,Covelo CDP,Mendocino County,2010,12
95428,Covelo CDP,Mendocino County,2012,3
95428,Covelo CDP,Mendocino County,2013,16
95428,Covelo CDP,Mendocino County,2014,26
95428,Covelo CDP,Mendocino County,2015,163
95428,Covelo CDP,Mendocino County,2016,25
95428,Covelo CDP,Mendocino County,2017,30
95428,Covelo CDP,Mendocino County,2018,14
95428,Covelo CDP,Mendocino County,2020,91
95432,Elk,Mendocino,1989,3
95432,Elk,Mendocino,1990,10
95432,Elk,Mendocino,1991,1
95432,Elk,Mendocino,1993,1
95432,Elk,Mendocino,1994,2
95432,Elk,Mendocino,1995,9
95432,Elk,Mendocino,1996,6
95432,Elk,Mendocino,1997,6
95432,Elk,Mendocino,1998,3
95432,Elk,Mendocino,1999,6
95432,Elk,Mendocino,2001,9
95432,Elk,Mendocino,2002,2
95432,Elk,Mendocino,2003,72
95432,Elk,Mendocino,2004,5
95432,Elk,Mendocino,2005,2
95432,Elk,Mendocino,2006,1
95432,Elk,Mendocino,2008,5
95432,Elk,Mendocino,2010,2
95432,Elk,Mendocino,2012,7
95432,Elk,Mendocino,2013,6
95432,Elk,Mendocino,2014,1
95432,Elk,Mendocino,2015,1
95432,Elk,Mendocino,2016,1
95432,Elk,Mendocino,2017,1
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,1988,3
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,1989,8
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,1990,1
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,1992,1
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,1994,3
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,1995,5
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,1996,2
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,1997,2
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,1998,1
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,1999,2
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,2001,1
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,2003,65
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,2004,3
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,2005,1
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,2011,1
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,2013,10
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,2014,9
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,2017,1
95436,"Windsor town, Forestville CDP, Guerneville CDP",Sonoma County,2020,8
95437,"Cleone CDP, Fort Bragg city",Mendocino County,1987,1
95437,"Cleone CDP, Fort Bragg city",Mendocino County,1988,5
95437,"Cleone CDP, Fort Bragg city",Mendocino County,1989,5
95437,"Cleone CDP, Fort Bragg city",Mendocino County,1992,3
95437,"Cleone CDP, Fort Bragg city",Mendocino County,1993,2
95437,"Cleone CDP, Fort Bragg city",Mendocino County,1994,9
95437,"Cleone CDP, Fort Bragg city",Mendocino County,1995,4
95437,"Cleone CDP, Fort Bragg city",Mendocino County,1996,2
95437,"Cleone CDP, Fort Bragg city",Mendocino County,1997,3
95437,"Cleone CDP, Fort Bragg city",Mendocino County,1998,8
95437,"Cleone CDP, Fort Bragg city",Mendocino County,1999,3
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2001,10
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2002,7
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2003,54
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2004,5
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2005,9
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2006,3
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2008,2
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2010,10
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2011,3
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2012,8
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2013,12
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2015,11
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2016,10
95437,"Cleone CDP, Fort Bragg city",Mendocino County,2017,2
95441,Geyserville CDP,Sonoma County,1987,1
95441,Geyserville CDP,Sonoma County,1988,1
95441,Geyserville CDP,Sonoma County,1989,20
95441,Geyserville CDP,Sonoma County,1990,2
95441,Geyserville CDP,Sonoma County,1992,4
95441,Geyserville CDP,Sonoma County,1993,10
95441,Geyserville CDP,Sonoma County,1994,5
95441,Geyserville CDP,Sonoma County,1995,4
95441,Geyserville CDP,Sonoma County,1996,13
95441,Geyserville CDP,Sonoma County,1997,4
95441,Geyserville CDP,Sonoma County,1998,2
95441,Geyserville CDP,Sonoma County,1999,13
95441,Geyserville CDP,Sonoma County,2000,6
95441,Geyserville CDP,Sonoma County,2001,20
95441,Geyserville CDP,Sonoma County,2002,2
95441,Geyserville CDP,Sonoma County,2003,139
95441,Geyserville CDP,Sonoma County,2004,1
95441,Geyserville CDP,Sonoma County,2005,11
95441,Geyserville CDP,Sonoma County,2008,2
95441,Geyserville CDP,Sonoma County,2009,3
95441,Geyserville CDP,Sonoma County,2010,11
95441,Geyserville CDP,Sonoma County,2011,1
95441,Geyserville CDP,Sonoma County,2013,14
95441,Geyserville CDP,Sonoma County,2014,1
95441,Geyserville CDP,Sonoma County,2015,5
95441,Geyserville CDP,Sonoma County,2016,1
95441,Geyserville CDP,Sonoma County,2017,17
95441,Geyserville CDP,Sonoma County,2018,1
95441,Geyserville CDP,Sonoma County,2020,23
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,1988,2
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,1989,8
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,1992,1
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,1993,2
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,1994,1
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,1995,2
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,1997,1
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,1998,6
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,2001,17
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,2003,8
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,2004,3
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,2005,9
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,2009,1
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,2013,3
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,2015,4
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,2017,5
95442,"Glen Ellen CDP, Eldridge CDP, Kenwood CDP",Sonoma County,2020,10
95445,Anchor Bay CDP,Mendocino County,1988,1
95445,Anchor Bay CDP,Mendocino County,1989,10
95445,Anchor Bay CDP,Mendocino County,1990,59
95445,Anchor Bay CDP,Mendocino County,1992,3
95445,Anchor Bay CDP,Mendocino County,1993,6
95445,Anchor Bay CDP,Mendocino County,1994,4
95445,Anchor Bay CDP,Mendocino County,1995,7
95445,Anchor Bay CDP,Mendocino County,1996,4
95445,Anchor Bay CDP,Mendocino County,1997,5
95445,Anchor Bay CDP,Mendocino County,1998,12
95445,Anchor Bay CDP,Mendocino County,1999,5
95445,Anchor Bay CDP,Mendocino County,2001,18
95445,Anchor Bay CDP,Mendocino County,2002,12
95445,Anchor Bay CDP,Mendocino County,2003,8
95445,Anchor Bay CDP,Mendocino County,2004,4
95445,Anchor Bay CDP,Mendocino County,2005,8
95445,Anchor Bay CDP,Mendocino County,2006,1
95445,Anchor Bay CDP,Mendocino County,2008,1
95445,Anchor Bay CDP,Mendocino County,2010,24
95445,Anchor Bay CDP,Mendocino County,2011,18
95445,Anchor Bay CDP,Mendocino County,2012,10
95445,Anchor Bay CDP,Mendocino County,2013,12
95445,Anchor Bay CDP,Mendocino County,2014,3
95445,Anchor Bay CDP,Mendocino County,2015,5
95445,Anchor Bay CDP,Mendocino County,2017,1
95445,Anchor Bay CDP,Mendocino County,2018,5
95445,Anchor Bay CDP,Mendocino County,2020,5
95446,Guerneville CDP,Sonoma County,1989,12
95446,Guerneville CDP,Sonoma County,1990,1
95446,Guerneville CDP,Sonoma County,1993,1
95446,Guerneville CDP,Sonoma County,1994,4
95446,Guerneville CDP,Sonoma County,1995,1
95446,Guerneville CDP,Sonoma County,1996,1
95446,Guerneville CDP,Sonoma County,1997,1
95446,Guerneville CDP,Sonoma County,1999,8
95446,Guerneville CDP,Sonoma County,2000,1
95446,Guerneville CDP,Sonoma County,2001,4
95446,Guerneville CDP,Sonoma County,2002,2
95446,Guerneville CDP,Sonoma County,2003,9
95446,Guerneville CDP,Sonoma County,2004,1
95446,Guerneville CDP,Sonoma County,2009,5
95446,Guerneville CDP,Sonoma County,2010,5
95446,Guerneville CDP,Sonoma County,2012,1
95446,Guerneville CDP,Sonoma County,2013,14
95446,Guerneville CDP,Sonoma County,2014,7
95446,Guerneville CDP,Sonoma County,2015,1
95446,Guerneville CDP,Sonoma County,2017,1
95446,Guerneville CDP,Sonoma County,2020,1
95448,"Windsor town, Healdsburg city",Sonoma County,1988,2
95448,"Windsor town, Healdsburg city",Sonoma County,1989,16
95448,"Windsor town, Healdsburg city",Sonoma County,1992,2
95448,"Windsor town, Healdsburg city",Sonoma County,1993,1
95448,"Windsor town, Healdsburg city",Sonoma County,1994,4
95448,"Windsor town, Healdsburg city",Sonoma County,1995,5
95448,"Windsor town, Healdsburg city",Sonoma County,1996,4
95448,"Windsor town, Healdsburg city",Sonoma County,1997,15
95448,"Windsor town, Healdsburg city",Sonoma County,1998,1
95448,"Windsor town, Healdsburg city",Sonoma County,1999,3
95448,"Windsor town, Healdsburg city",Sonoma County,2000,1
95448,"Windsor town, Healdsburg city",Sonoma County,2001,8
95448,"Windsor town, Healdsburg city",Sonoma County,2002,7
95448,"Windsor town, Healdsburg city",Sonoma County,2003,136
95448,"Windsor town, Healdsburg city",Sonoma County,2004,2
95448,"Windsor town, Healdsburg city",Sonoma County,2005,2
95448,"Windsor town, Healdsburg city",Sonoma County,2008,1
95448,"Windsor town, Healdsburg city",Sonoma County,2009,4
95448,"Windsor town, Healdsburg city",Sonoma County,2010,13
95448,"Windsor town, Healdsburg city",Sonoma County,2012,1
95448,"Windsor town, Healdsburg city",Sonoma County,2013,31
95448,"Windsor town, Healdsburg city",Sonoma County,2014,9
95448,"Windsor town, Healdsburg city",Sonoma County,2017,1
95448,"Windsor town, Healdsburg city",Sonoma County,2020,7
95449,Hopland CDP,Mendocino County,1988,1
95449,Hopland CDP,Mendocino County,1989,21
95449,Hopland CDP,Mendocino County,1990,4
95449,Hopland CDP,Mendocino County,1992,5
95449,Hopland CDP,Mendocino County,1994,5
95449,Hopland CDP,Mendocino County,1995,7
95449,Hopland CDP,Mendocino County,1996,7
95449,Hopland CDP,Mendocino County,1997,1
95449,Hopland CDP,Mendocino County,1998,1
95449,Hopland CDP,Mendocino County,1999,26
95449,Hopland CDP,Mendocino County,2000,2
95449,Hopland CDP,Mendocino County,2001,3
95449,Hopland CDP,Mendocino County,2003,30
95449,Hopland CDP,Mendocino County,2004,1
95449,Hopland CDP,Mendocino County,2005,12
95449,Hopland CDP,Mendocino County,2008,2
95449,Hopland CDP,Mendocino County,2010,5
95449,Hopland CDP,Mendocino County,2013,11
95449,Hopland CDP,Mendocino County,2014,1
95449,Hopland CDP,Mendocino County,2015,3
95449,Hopland CDP,Mendocino County,2016,16
95449,Hopland CDP,Mendocino County,2017,3
95449,Hopland CDP,Mendocino County,2018,1
95449,Hopland CDP,Mendocino County,2020,40
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,1988,1
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,1989,8
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,1994,3
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,1995,1
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,1996,4
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,1997,6
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,1998,1
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,1999,1
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,2000,4
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,2003,19
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,2004,1
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,2005,5
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,2010,2
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,2013,8
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,2015,1
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,2017,1
95450,"Jenner CDP, Timber Cove CDP",Sonoma County,2020,12
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,1987,1
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,1989,24
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,1990,2
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,1991,1
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,1992,2
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,1993,12
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,1994,4
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,1995,4
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,1996,4
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,1997,4
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,1998,2
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,1999,7
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2000,2
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2001,12
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2002,3
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2003,56
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2004,2
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2005,1
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2006,1
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2007,1
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2009,1
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2010,3
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2013,8
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2014,1
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2015,19
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2016,16
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2017,4
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2018,1
95451,"Clearlake Riviera CDP, Soda Bay CDP, Kelseyville CDP",Lake County,2020,17
95453,"Lakeport city, North Lakeport CDP",Lake County,1989,12
95453,"Lakeport city, North Lakeport CDP",Lake County,1990,2
95453,"Lakeport city, North Lakeport CDP",Lake County,1991,1
95453,"Lakeport city, North Lakeport CDP",Lake County,1992,6
95453,"Lakeport city, North Lakeport CDP",Lake County,1993,7
